STATION,NAME,YEAR,MONTH,DAY,TMAX,TMIN,TOT_DAY
USW00023062,"DENVER STAPLETON, CO US",1986,9,13,69,46,14136
USW00023062,"DENVER STAPLETON, CO US",1986,9,14,86,44,14137
USW00023062,"DENVER STAPLETON, CO US",1986,9,15,78,54,14138
USW00023062,"DENVER STAPLETON, CO US",1986,9,16,82,52,14139
USW00023062,"DENVER STAPLETON, CO US",1986,9,17,84,49,14140
USW00023062,"DENVER STAPLETON, CO US",1986,9,18,79,47,14141
USW00023062,"DENVER STAPLETON, CO US",1986,9,19,74,44,14142
USW00023062,"DENVER STAPLETON, CO US",1986,9,20,73,47,14143
USW00023062,"DENVER STAPLETON, CO US",1986,9,21,70,45,14144
USW00023062,"DENVER STAPLETON, CO US",1986,9,22,69,52,14145
USW00023062,"DENVER STAPLETON, CO US",1986,9,23,73,48,14146
USW00023062,"DENVER STAPLETON, CO US",1986,9,24,67,47,14147
USW00023062,"DENVER STAPLETON, CO US",1986,9,25,74,41,14148
USW00023062,"DENVER STAPLETON, CO US",1986,9,26,68,37,14149
USW00023062,"DENVER STAPLETON, CO US",1986,9,27,75,32,14150
USW00023062,"DENVER STAPLETON, CO US",1986,9,28,68,38,14151
USW00023062,"DENVER STAPLETON, CO US",1986,9,29,63,42,14152
USW00023062,"DENVER STAPLETON, CO US",1986,9,30,66,36,14153
USW00023062,"DENVER STAPLETON, CO US",1986,10,1,70,35,14154
USW00023062,"DENVER STAPLETON, CO US",1986,10,2,69,39,14155
USW00023062,"DENVER STAPLETON, CO US",1986,10,3,42,38,14156
USW00023062,"DENVER STAPLETON, CO US",1986,10,4,63,36,14157
USW00023062,"DENVER STAPLETON, CO US",1986,10,5,61,36,14158
USW00023062,"DENVER STAPLETON, CO US",1986,10,6,70,37,14159
USW00023062,"DENVER STAPLETON, CO US",1986,10,7,73,38,14160
USW00023062,"DENVER STAPLETON, CO US",1986,10,8,73,42,14161
USW00023062,"DENVER STAPLETON, CO US",1986,10,9,67,45,14162
USW00023062,"DENVER STAPLETON, CO US",1986,10,10,73,33,14163
USW00023062,"DENVER STAPLETON, CO US",1986,10,11,33,25,14164
USW00023062,"DENVER STAPLETON, CO US",1986,10,12,32,24,14165
USW00023062,"DENVER STAPLETON, CO US",1986,10,13,63,26,14166
USW00023062,"DENVER STAPLETON, CO US",1986,10,14,64,31,14167
USW00023062,"DENVER STAPLETON, CO US",1986,10,15,66,33,14168
USW00023062,"DENVER STAPLETON, CO US",1986,10,16,74,33,14169
USW00023062,"DENVER STAPLETON, CO US",1986,10,17,74,40,14170
USW00023062,"DENVER STAPLETON, CO US",1986,10,18,70,36,14171
USW00023062,"DENVER STAPLETON, CO US",1986,10,19,53,42,14172
USW00023062,"DENVER STAPLETON, CO US",1986,10,20,60,43,14173
USW00023062,"DENVER STAPLETON, CO US",1986,10,21,55,40,14174
USW00023062,"DENVER STAPLETON, CO US",1986,10,22,61,41,14175
USW00023062,"DENVER STAPLETON, CO US",1986,10,23,49,41,14176
USW00023062,"DENVER STAPLETON, CO US",1986,10,24,59,34,14177
USW00023062,"DENVER STAPLETON, CO US",1986,10,25,65,37,14178
USW00023062,"DENVER STAPLETON, CO US",1986,10,26,67,36,14179
USW00023062,"DENVER STAPLETON, CO US",1986,10,27,73,40,14180
USW00023062,"DENVER STAPLETON, CO US",1986,10,28,63,38,14181
USW00023062,"DENVER STAPLETON, CO US",1986,10,29,69,34,14182
USW00023062,"DENVER STAPLETON, CO US",1986,10,30,73,42,14183
USW00023062,"DENVER STAPLETON, CO US",1986,10,31,44,33,14184
USW00023062,"DENVER STAPLETON, CO US",1986,11,1,34,29,14185
USW00023062,"DENVER STAPLETON, CO US",1986,11,2,43,25,14186
USW00023062,"DENVER STAPLETON, CO US",1986,11,3,49,29,14187
USW00023062,"DENVER STAPLETON, CO US",1986,11,4,52,34,14188
USW00023062,"DENVER STAPLETON, CO US",1986,11,5,64,34,14189
USW00023062,"DENVER STAPLETON, CO US",1986,11,6,54,33,14190
USW00023062,"DENVER STAPLETON, CO US",1986,11,7,34,24,14191
USW00023062,"DENVER STAPLETON, CO US",1986,11,8,42,22,14192
USW00023062,"DENVER STAPLETON, CO US",1986,11,9,47,23,14193
USW00023062,"DENVER STAPLETON, CO US",1986,11,10,27,7,14194
USW00023062,"DENVER STAPLETON, CO US",1986,11,11,54,17,14195
USW00023062,"DENVER STAPLETON, CO US",1986,11,12,28,10,14196
USW00023062,"DENVER STAPLETON, CO US",1986,11,13,43,9,14197
USW00023062,"DENVER STAPLETON, CO US",1986,11,14,65,23,14198
USW00023062,"DENVER STAPLETON, CO US",1986,11,15,65,30,14199
USW00023062,"DENVER STAPLETON, CO US",1986,11,16,62,32,14200
USW00023062,"DENVER STAPLETON, CO US",1986,11,17,58,29,14201
USW00023062,"DENVER STAPLETON, CO US",1986,11,18,48,27,14202
USW00023062,"DENVER STAPLETON, CO US",1986,11,19,63,30,14203
USW00023062,"DENVER STAPLETON, CO US",1986,11,20,64,26,14204
USW00023062,"DENVER STAPLETON, CO US",1986,11,21,70,33,14205
USW00023062,"DENVER STAPLETON, CO US",1986,11,22,46,31,14206
USW00023062,"DENVER STAPLETON, CO US",1986,11,23,46,23,14207
USW00023062,"DENVER STAPLETON, CO US",1986,11,24,64,31,14208
USW00023062,"DENVER STAPLETON, CO US",1986,11,25,47,27,14209
USW00023062,"DENVER STAPLETON, CO US",1986,11,26,47,29,14210
USW00023062,"DENVER STAPLETON, CO US",1986,11,27,62,32,14211
USW00023062,"DENVER STAPLETON, CO US",1986,11,28,69,38,14212
USW00023062,"DENVER STAPLETON, CO US",1986,11,29,61,29,14213
USW00023062,"DENVER STAPLETON, CO US",1986,11,30,35,28,14214
USW00023062,"DENVER STAPLETON, CO US",1986,12,1,44,18,14215
USW00023062,"DENVER STAPLETON, CO US",1986,12,2,38,19,14216
USW00023062,"DENVER STAPLETON, CO US",1986,12,3,30,16,14217
USW00023062,"DENVER STAPLETON, CO US",1986,12,4,38,17,14218
USW00023062,"DENVER STAPLETON, CO US",1986,12,5,58,21,14219
USW00023062,"DENVER STAPLETON, CO US",1986,12,6,36,26,14220
USW00023062,"DENVER STAPLETON, CO US",1986,12,7,32,20,14221
USW00023062,"DENVER STAPLETON, CO US",1986,12,8,40,15,14222
USW00023062,"DENVER STAPLETON, CO US",1986,12,9,21,0,14223
USW00023062,"DENVER STAPLETON, CO US",1986,12,10,32,-9,14224
USW00023062,"DENVER STAPLETON, CO US",1986,12,11,39,18,14225
USW00023062,"DENVER STAPLETON, CO US",1986,12,12,43,18,14226
USW00023062,"DENVER STAPLETON, CO US",1986,12,13,54,15,14227
USW00023062,"DENVER STAPLETON, CO US",1986,12,14,53,22,14228
USW00023062,"DENVER STAPLETON, CO US",1986,12,15,49,20,14229
USW00023062,"DENVER STAPLETON, CO US",1986,12,16,53,25,14230
USW00023062,"DENVER STAPLETON, CO US",1986,12,17,39,21,14231
USW00023062,"DENVER STAPLETON, CO US",1986,12,18,45,18,14232
USW00023062,"DENVER STAPLETON, CO US",1986,12,19,49,24,14233
USW00023062,"DENVER STAPLETON, CO US",1986,12,20,44,20,14234
USW00023062,"DENVER STAPLETON, CO US",1986,12,21,44,22,14235
USW00023062,"DENVER STAPLETON, CO US",1986,12,22,50,23,14236
USW00023062,"DENVER STAPLETON, CO US",1986,12,23,52,18,14237
USW00023062,"DENVER STAPLETON, CO US",1986,12,24,41,22,14238
USW00023062,"DENVER STAPLETON, CO US",1986,12,25,39,18,14239
USW00023062,"DENVER STAPLETON, CO US",1986,12,26,45,17,14240
USW00023062,"DENVER STAPLETON, CO US",1986,12,27,45,20,14241
USW00023062,"DENVER STAPLETON, CO US",1986,12,28,48,22,14242
USW00023062,"DENVER STAPLETON, CO US",1986,12,29,55,23,14243
USW00023062,"DENVER STAPLETON, CO US",1986,12,30,53,28,14244
USW00023062,"DENVER STAPLETON, CO US",1986,12,31,38,17,14245
USW00023062,"DENVER STAPLETON, CO US",1987,1,1,39,12,14246
USW00023062,"DENVER STAPLETON, CO US",1987,1,2,41,23,14247
USW00023062,"DENVER STAPLETON, CO US",1987,1,3,52,19,14248
USW00023062,"DENVER STAPLETON, CO US",1987,1,4,66,27,14249
USW00023062,"DENVER STAPLETON, CO US",1987,1,5,57,27,14250
USW00023062,"DENVER STAPLETON, CO US",1987,1,6,34,27,14251
USW00023062,"DENVER STAPLETON, CO US",1987,1,7,33,27,14252
USW00023062,"DENVER STAPLETON, CO US",1987,1,8,32,15,14253
USW00023062,"DENVER STAPLETON, CO US",1987,1,9,44,13,14254
USW00023062,"DENVER STAPLETON, CO US",1987,1,10,49,15,14255
USW00023062,"DENVER STAPLETON, CO US",1987,1,11,58,26,14256
USW00023062,"DENVER STAPLETON, CO US",1987,1,12,64,33,14257
USW00023062,"DENVER STAPLETON, CO US",1987,1,13,60,28,14258
USW00023062,"DENVER STAPLETON, CO US",1987,1,14,34,24,14259
USW00023062,"DENVER STAPLETON, CO US",1987,1,15,24,6,14260
USW00023062,"DENVER STAPLETON, CO US",1987,1,16,13,2,14261
USW00023062,"DENVER STAPLETON, CO US",1987,1,17,27,-11,14262
USW00023062,"DENVER STAPLETON, CO US",1987,1,18,41,13,14263
USW00023062,"DENVER STAPLETON, CO US",1987,1,19,29,9,14264
USW00023062,"DENVER STAPLETON, CO US",1987,1,20,30,-1,14265
USW00023062,"DENVER STAPLETON, CO US",1987,1,21,37,6,14266
USW00023062,"DENVER STAPLETON, CO US",1987,1,22,42,5,14267
USW00023062,"DENVER STAPLETON, CO US",1987,1,23,50,19,14268
USW00023062,"DENVER STAPLETON, CO US",1987,1,24,49,27,14269
USW00023062,"DENVER STAPLETON, CO US",1987,1,25,50,30,14270
USW00023062,"DENVER STAPLETON, CO US",1987,1,26,55,31,14271
USW00023062,"DENVER STAPLETON, CO US",1987,1,27,62,33,14272
USW00023062,"DENVER STAPLETON, CO US",1987,1,28,62,32,14273
USW00023062,"DENVER STAPLETON, CO US",1987,1,29,50,30,14274
USW00023062,"DENVER STAPLETON, CO US",1987,1,30,54,24,14275
USW00023062,"DENVER STAPLETON, CO US",1987,1,31,53,30,14276
USW00023062,"DENVER STAPLETON, CO US",1987,2,1,60,27,14277
USW00023062,"DENVER STAPLETON, CO US",1987,2,2,64,38,14278
USW00023062,"DENVER STAPLETON, CO US",1987,2,3,53,27,14279
USW00023062,"DENVER STAPLETON, CO US",1987,2,4,40,26,14280
USW00023062,"DENVER STAPLETON, CO US",1987,2,5,47,20,14281
USW00023062,"DENVER STAPLETON, CO US",1987,2,6,57,25,14282
USW00023062,"DENVER STAPLETON, CO US",1987,2,7,71,34,14283
USW00023062,"DENVER STAPLETON, CO US",1987,2,8,53,27,14284
USW00023062,"DENVER STAPLETON, CO US",1987,2,9,68,24,14285
USW00023062,"DENVER STAPLETON, CO US",1987,2,10,58,32,14286
USW00023062,"DENVER STAPLETON, CO US",1987,2,11,59,35,14287
USW00023062,"DENVER STAPLETON, CO US",1987,2,12,60,33,14288
USW00023062,"DENVER STAPLETON, CO US",1987,2,13,61,30,14289
USW00023062,"DENVER STAPLETON, CO US",1987,2,14,46,30,14290
USW00023062,"DENVER STAPLETON, CO US",1987,2,15,45,19,14291
USW00023062,"DENVER STAPLETON, CO US",1987,2,16,35,31,14292
USW00023062,"DENVER STAPLETON, CO US",1987,2,17,41,30,14293
USW00023062,"DENVER STAPLETON, CO US",1987,2,18,36,27,14294
USW00023062,"DENVER STAPLETON, CO US",1987,2,19,31,20,14295
USW00023062,"DENVER STAPLETON, CO US",1987,2,20,37,19,14296
USW00023062,"DENVER STAPLETON, CO US",1987,2,21,38,16,14297
USW00023062,"DENVER STAPLETON, CO US",1987,2,22,48,18,14298
USW00023062,"DENVER STAPLETON, CO US",1987,2,23,41,24,14299
USW00023062,"DENVER STAPLETON, CO US",1987,2,24,30,23,14300
USW00023062,"DENVER STAPLETON, CO US",1987,2,25,37,26,14301
USW00023062,"DENVER STAPLETON, CO US",1987,2,26,30,12,14302
USW00023062,"DENVER STAPLETON, CO US",1987,2,27,31,12,14303
USW00023062,"DENVER STAPLETON, CO US",1987,2,28,44,15,14304
USW00023062,"DENVER STAPLETON, CO US",1987,3,1,52,19,14305
USW00023062,"DENVER STAPLETON, CO US",1987,3,2,56,30,14306
USW00023062,"DENVER STAPLETON, CO US",1987,3,3,59,29,14307
USW00023062,"DENVER STAPLETON, CO US",1987,3,4,67,35,14308
USW00023062,"DENVER STAPLETON, CO US",1987,3,5,73,34,14309
USW00023062,"DENVER STAPLETON, CO US",1987,3,6,73,37,14310
USW00023062,"DENVER STAPLETON, CO US",1987,3,7,67,35,14311
USW00023062,"DENVER STAPLETON, CO US",1987,3,8,44,22,14312
USW00023062,"DENVER STAPLETON, CO US",1987,3,9,25,18,14313
USW00023062,"DENVER STAPLETON, CO US",1987,3,10,49,23,14314
USW00023062,"DENVER STAPLETON, CO US",1987,3,11,57,29,14315
USW00023062,"DENVER STAPLETON, CO US",1987,3,12,61,28,14316
USW00023062,"DENVER STAPLETON, CO US",1987,3,13,69,36,14317
USW00023062,"DENVER STAPLETON, CO US",1987,3,14,59,37,14318
USW00023062,"DENVER STAPLETON, CO US",1987,3,15,51,32,14319
USW00023062,"DENVER STAPLETON, CO US",1987,3,16,41,30,14320
USW00023062,"DENVER STAPLETON, CO US",1987,3,17,37,29,14321
USW00023062,"DENVER STAPLETON, CO US",1987,3,18,60,30,14322
USW00023062,"DENVER STAPLETON, CO US",1987,3,19,64,32,14323
USW00023062,"DENVER STAPLETON, CO US",1987,3,20,45,33,14324
USW00023062,"DENVER STAPLETON, CO US",1987,3,21,50,27,14325
USW00023062,"DENVER STAPLETON, CO US",1987,3,22,35,29,14326
USW00023062,"DENVER STAPLETON, CO US",1987,3,23,45,24,14327
USW00023062,"DENVER STAPLETON, CO US",1987,3,24,41,23,14328
USW00023062,"DENVER STAPLETON, CO US",1987,3,25,42,26,14329
USW00023062,"DENVER STAPLETON, CO US",1987,3,26,58,23,14330
USW00023062,"DENVER STAPLETON, CO US",1987,3,27,39,19,14331
USW00023062,"DENVER STAPLETON, CO US",1987,3,28,26,13,14332
USW00023062,"DENVER STAPLETON, CO US",1987,3,29,23,7,14333
USW00023062,"DENVER STAPLETON, CO US",1987,3,30,48,10,14334
USW00023062,"DENVER STAPLETON, CO US",1987,3,31,63,30,14335
USW00023062,"DENVER STAPLETON, CO US",1987,4,1,59,25,14336
USW00023062,"DENVER STAPLETON, CO US",1987,4,2,46,15,14337
USW00023062,"DENVER STAPLETON, CO US",1987,4,3,61,25,14338
USW00023062,"DENVER STAPLETON, CO US",1987,4,4,54,30,14339
USW00023062,"DENVER STAPLETON, CO US",1987,4,5,50,32,14340
USW00023062,"DENVER STAPLETON, CO US",1987,4,6,56,25,14341
USW00023062,"DENVER STAPLETON, CO US",1987,4,7,57,29,14342
USW00023062,"DENVER STAPLETON, CO US",1987,4,8,68,32,14343
USW00023062,"DENVER STAPLETON, CO US",1987,4,9,60,40,14344
USW00023062,"DENVER STAPLETON, CO US",1987,4,10,66,30,14345
USW00023062,"DENVER STAPLETON, CO US",1987,4,11,69,39,14346
USW00023062,"DENVER STAPLETON, CO US",1987,4,12,47,32,14347
USW00023062,"DENVER STAPLETON, CO US",1987,4,13,48,29,14348
USW00023062,"DENVER STAPLETON, CO US",1987,4,14,63,25,14349
USW00023062,"DENVER STAPLETON, CO US",1987,4,15,75,43,14350
USW00023062,"DENVER STAPLETON, CO US",1987,4,16,79,43,14351
USW00023062,"DENVER STAPLETON, CO US",1987,4,17,83,47,14352
USW00023062,"DENVER STAPLETON, CO US",1987,4,18,82,50,14353
USW00023062,"DENVER STAPLETON, CO US",1987,4,19,80,33,14354
USW00023062,"DENVER STAPLETON, CO US",1987,4,20,39,32,14355
USW00023062,"DENVER STAPLETON, CO US",1987,4,21,58,30,14356
USW00023062,"DENVER STAPLETON, CO US",1987,4,22,74,36,14357
USW00023062,"DENVER STAPLETON, CO US",1987,4,23,80,42,14358
USW00023062,"DENVER STAPLETON, CO US",1987,4,24,82,47,14359
USW00023062,"DENVER STAPLETON, CO US",1987,4,25,83,48,14360
USW00023062,"DENVER STAPLETON, CO US",1987,4,26,81,49,14361
USW00023062,"DENVER STAPLETON, CO US",1987,4,27,68,51,14362
USW00023062,"DENVER STAPLETON, CO US",1987,4,28,79,46,14363
USW00023062,"DENVER STAPLETON, CO US",1987,4,29,80,51,14364
USW00023062,"DENVER STAPLETON, CO US",1987,4,30,79,48,14365
USW00023062,"DENVER STAPLETON, CO US",1987,5,1,76,47,14366
USW00023062,"DENVER STAPLETON, CO US",1987,5,2,69,47,14367
USW00023062,"DENVER STAPLETON, CO US",1987,5,3,49,41,14368
USW00023062,"DENVER STAPLETON, CO US",1987,5,4,54,40,14369
USW00023062,"DENVER STAPLETON, CO US",1987,5,5,61,46,14370
USW00023062,"DENVER STAPLETON, CO US",1987,5,6,68,47,14371
USW00023062,"DENVER STAPLETON, CO US",1987,5,7,73,44,14372
USW00023062,"DENVER STAPLETON, CO US",1987,5,8,78,48,14373
USW00023062,"DENVER STAPLETON, CO US",1987,5,9,83,52,14374
USW00023062,"DENVER STAPLETON, CO US",1987,5,10,83,51,14375
USW00023062,"DENVER STAPLETON, CO US",1987,5,11,75,49,14376
USW00023062,"DENVER STAPLETON, CO US",1987,5,12,78,48,14377
USW00023062,"DENVER STAPLETON, CO US",1987,5,13,81,51,14378
USW00023062,"DENVER STAPLETON, CO US",1987,5,14,79,50,14379
USW00023062,"DENVER STAPLETON, CO US",1987,5,15,81,55,14380
USW00023062,"DENVER STAPLETON, CO US",1987,5,16,82,53,14381
USW00023062,"DENVER STAPLETON, CO US",1987,5,17,77,52,14382
USW00023062,"DENVER STAPLETON, CO US",1987,5,18,79,49,14383
USW00023062,"DENVER STAPLETON, CO US",1987,5,19,73,49,14384
USW00023062,"DENVER STAPLETON, CO US",1987,5,20,65,47,14385
USW00023062,"DENVER STAPLETON, CO US",1987,5,21,53,43,14386
USW00023062,"DENVER STAPLETON, CO US",1987,5,22,68,46,14387
USW00023062,"DENVER STAPLETON, CO US",1987,5,23,71,50,14388
USW00023062,"DENVER STAPLETON, CO US",1987,5,24,58,49,14389
USW00023062,"DENVER STAPLETON, CO US",1987,5,25,73,44,14390
USW00023062,"DENVER STAPLETON, CO US",1987,5,26,74,47,14391
USW00023062,"DENVER STAPLETON, CO US",1987,5,27,69,40,14392
USW00023062,"DENVER STAPLETON, CO US",1987,5,28,72,43,14393
USW00023062,"DENVER STAPLETON, CO US",1987,5,29,68,49,14394
USW00023062,"DENVER STAPLETON, CO US",1987,5,30,75,46,14395
USW00023062,"DENVER STAPLETON, CO US",1987,5,31,81,49,14396
USW00023062,"DENVER STAPLETON, CO US",1987,6,1,77,51,14397
USW00023062,"DENVER STAPLETON, CO US",1987,6,2,77,46,14398
USW00023062,"DENVER STAPLETON, CO US",1987,6,3,66,50,14399
USW00023062,"DENVER STAPLETON, CO US",1987,6,4,86,48,14400
USW00023062,"DENVER STAPLETON, CO US",1987,6,5,89,56,14401
USW00023062,"DENVER STAPLETON, CO US",1987,6,6,89,57,14402
USW00023062,"DENVER STAPLETON, CO US",1987,6,7,90,58,14403
USW00023062,"DENVER STAPLETON, CO US",1987,6,8,72,58,14404
USW00023062,"DENVER STAPLETON, CO US",1987,6,9,73,56,14405
USW00023062,"DENVER STAPLETON, CO US",1987,6,10,82,55,14406
USW00023062,"DENVER STAPLETON, CO US",1987,6,11,86,53,14407
USW00023062,"DENVER STAPLETON, CO US",1987,6,12,89,55,14408
USW00023062,"DENVER STAPLETON, CO US",1987,6,13,88,57,14409
USW00023062,"DENVER STAPLETON, CO US",1987,6,14,90,58,14410
USW00023062,"DENVER STAPLETON, CO US",1987,6,15,91,56,14411
USW00023062,"DENVER STAPLETON, CO US",1987,6,16,92,58,14412
USW00023062,"DENVER STAPLETON, CO US",1987,6,17,87,51,14413
USW00023062,"DENVER STAPLETON, CO US",1987,6,18,82,57,14414
USW00023062,"DENVER STAPLETON, CO US",1987,6,19,81,54,14415
USW00023062,"DENVER STAPLETON, CO US",1987,6,20,84,57,14416
USW00023062,"DENVER STAPLETON, CO US",1987,6,21,89,57,14417
USW00023062,"DENVER STAPLETON, CO US",1987,6,22,92,60,14418
USW00023062,"DENVER STAPLETON, CO US",1987,6,23,82,53,14419
USW00023062,"DENVER STAPLETON, CO US",1987,6,24,81,56,14420
USW00023062,"DENVER STAPLETON, CO US",1987,6,25,83,53,14421
USW00023062,"DENVER STAPLETON, CO US",1987,6,26,85,57,14422
USW00023062,"DENVER STAPLETON, CO US",1987,6,27,93,59,14423
USW00023062,"DENVER STAPLETON, CO US",1987,6,28,91,58,14424
USW00023062,"DENVER STAPLETON, CO US",1987,6,29,60,54,14425
USW00023062,"DENVER STAPLETON, CO US",1987,6,30,72,52,14426
USW00023062,"DENVER STAPLETON, CO US",1987,7,1,87,55,14427
USW00023062,"DENVER STAPLETON, CO US",1987,7,2,87,56,14428
USW00023062,"DENVER STAPLETON, CO US",1987,7,3,90,55,14429
USW00023062,"DENVER STAPLETON, CO US",1987,7,4,84,56,14430
USW00023062,"DENVER STAPLETON, CO US",1987,7,5,89,53,14431
USW00023062,"DENVER STAPLETON, CO US",1987,7,6,94,59,14432
USW00023062,"DENVER STAPLETON, CO US",1987,7,7,85,57,14433
USW00023062,"DENVER STAPLETON, CO US",1987,7,8,89,54,14434
USW00023062,"DENVER STAPLETON, CO US",1987,7,9,95,57,14435
USW00023062,"DENVER STAPLETON, CO US",1987,7,10,96,59,14436
USW00023062,"DENVER STAPLETON, CO US",1987,7,11,79,57,14437
USW00023062,"DENVER STAPLETON, CO US",1987,7,12,62,48,14438
USW00023062,"DENVER STAPLETON, CO US",1987,7,13,81,47,14439
USW00023062,"DENVER STAPLETON, CO US",1987,7,14,83,54,14440
USW00023062,"DENVER STAPLETON, CO US",1987,7,15,92,61,14441
USW00023062,"DENVER STAPLETON, CO US",1987,7,16,95,62,14442
USW00023062,"DENVER STAPLETON, CO US",1987,7,17,85,60,14443
USW00023062,"DENVER STAPLETON, CO US",1987,7,18,90,52,14444
USW00023062,"DENVER STAPLETON, CO US",1987,7,19,92,55,14445
USW00023062,"DENVER STAPLETON, CO US",1987,7,20,93,58,14446
USW00023062,"DENVER STAPLETON, CO US",1987,7,21,95,59,14447
USW00023062,"DENVER STAPLETON, CO US",1987,7,22,94,61,14448
USW00023062,"DENVER STAPLETON, CO US",1987,7,23,96,62,14449
USW00023062,"DENVER STAPLETON, CO US",1987,7,24,96,64,14450
USW00023062,"DENVER STAPLETON, CO US",1987,7,25,94,65,14451
USW00023062,"DENVER STAPLETON, CO US",1987,7,26,95,65,14452
USW00023062,"DENVER STAPLETON, CO US",1987,7,27,95,66,14453
USW00023062,"DENVER STAPLETON, CO US",1987,7,28,93,65,14454
USW00023062,"DENVER STAPLETON, CO US",1987,7,29,96,62,14455
USW00023062,"DENVER STAPLETON, CO US",1987,7,30,96,65,14456
USW00023062,"DENVER STAPLETON, CO US",1987,7,31,97,66,14457
USW00023062,"DENVER STAPLETON, CO US",1987,8,1,93,65,14458
USW00023062,"DENVER STAPLETON, CO US",1987,8,2,96,64,14459
USW00023062,"DENVER STAPLETON, CO US",1987,8,3,80,67,14460
USW00023062,"DENVER STAPLETON, CO US",1987,8,4,89,58,14461
USW00023062,"DENVER STAPLETON, CO US",1987,8,5,97,58,14462
USW00023062,"DENVER STAPLETON, CO US",1987,8,6,90,62,14463
USW00023062,"DENVER STAPLETON, CO US",1987,8,7,86,62,14464
USW00023062,"DENVER STAPLETON, CO US",1987,8,8,80,56,14465
USW00023062,"DENVER STAPLETON, CO US",1987,8,9,83,62,14466
USW00023062,"DENVER STAPLETON, CO US",1987,8,10,92,57,14467
USW00023062,"DENVER STAPLETON, CO US",1987,8,11,93,62,14468
USW00023062,"DENVER STAPLETON, CO US",1987,8,12,72,59,14469
USW00023062,"DENVER STAPLETON, CO US",1987,8,13,89,53,14470
USW00023062,"DENVER STAPLETON, CO US",1987,8,14,90,57,14471
USW00023062,"DENVER STAPLETON, CO US",1987,8,15,91,58,14472
USW00023062,"DENVER STAPLETON, CO US",1987,8,16,88,51,14473
USW00023062,"DENVER STAPLETON, CO US",1987,8,17,93,53,14474
USW00023062,"DENVER STAPLETON, CO US",1987,8,18,82,51,14475
USW00023062,"DENVER STAPLETON, CO US",1987,8,19,96,60,14476
USW00023062,"DENVER STAPLETON, CO US",1987,8,20,98,61,14477
USW00023062,"DENVER STAPLETON, CO US",1987,8,21,91,62,14478
USW00023062,"DENVER STAPLETON, CO US",1987,8,22,68,54,14479
USW00023062,"DENVER STAPLETON, CO US",1987,8,23,64,54,14480
USW00023062,"DENVER STAPLETON, CO US",1987,8,24,73,53,14481
USW00023062,"DENVER STAPLETON, CO US",1987,8,25,78,55,14482
USW00023062,"DENVER STAPLETON, CO US",1987,8,26,67,52,14483
USW00023062,"DENVER STAPLETON, CO US",1987,8,27,72,50,14484
USW00023062,"DENVER STAPLETON, CO US",1987,8,28,80,50,14485
USW00023062,"DENVER STAPLETON, CO US",1987,8,29,83,51,14486
USW00023062,"DENVER STAPLETON, CO US",1987,8,30,81,56,14487
USW00023062,"DENVER STAPLETON, CO US",1987,8,31,82,51,14488
USW00023062,"DENVER STAPLETON, CO US",1987,9,1,84,55,14489
USW00023062,"DENVER STAPLETON, CO US",1987,9,2,87,57,14490
USW00023062,"DENVER STAPLETON, CO US",1987,9,3,89,59,14491
USW00023062,"DENVER STAPLETON, CO US",1987,9,4,80,54,14492
USW00023062,"DENVER STAPLETON, CO US",1987,9,5,73,51,14493
USW00023062,"DENVER STAPLETON, CO US",1987,9,6,81,49,14494
USW00023062,"DENVER STAPLETON, CO US",1987,9,7,68,52,14495
USW00023062,"DENVER STAPLETON, CO US",1987,9,8,82,51,14496
USW00023062,"DENVER STAPLETON, CO US",1987,9,9,78,51,14497
USW00023062,"DENVER STAPLETON, CO US",1987,9,10,73,51,14498
USW00023062,"DENVER STAPLETON, CO US",1987,9,11,72,45,14499
USW00023062,"DENVER STAPLETON, CO US",1987,9,12,83,47,14500
USW00023062,"DENVER STAPLETON, CO US",1987,9,13,87,55,14501
USW00023062,"DENVER STAPLETON, CO US",1987,9,14,79,52,14502
USW00023062,"DENVER STAPLETON, CO US",1987,9,15,68,50,14503
USW00023062,"DENVER STAPLETON, CO US",1987,9,16,78,45,14504
USW00023062,"DENVER STAPLETON, CO US",1987,9,17,56,46,14505
USW00023062,"DENVER STAPLETON, CO US",1987,9,18,73,40,14506
USW00023062,"DENVER STAPLETON, CO US",1987,9,19,71,39,14507
USW00023062,"DENVER STAPLETON, CO US",1987,9,20,73,46,14508
USW00023062,"DENVER STAPLETON, CO US",1987,9,21,71,41,14509
USW00023062,"DENVER STAPLETON, CO US",1987,9,22,77,42,14510
USW00023062,"DENVER STAPLETON, CO US",1987,9,23,83,47,14511
USW00023062,"DENVER STAPLETON, CO US",1987,9,24,84,47,14512
USW00023062,"DENVER STAPLETON, CO US",1987,9,25,83,48,14513
USW00023062,"DENVER STAPLETON, CO US",1987,9,26,84,50,14514
USW00023062,"DENVER STAPLETON, CO US",1987,9,27,71,47,14515
USW00023062,"DENVER STAPLETON, CO US",1987,9,28,68,40,14516
USW00023062,"DENVER STAPLETON, CO US",1987,9,29,71,41,14517
USW00023062,"DENVER STAPLETON, CO US",1987,9,30,77,39,14518
USW00023062,"DENVER STAPLETON, CO US",1987,10,1,80,47,14519
USW00023062,"DENVER STAPLETON, CO US",1987,10,2,78,40,14520
USW00023062,"DENVER STAPLETON, CO US",1987,10,3,84,48,14521
USW00023062,"DENVER STAPLETON, CO US",1987,10,4,83,49,14522
